episode,return,best_return,epsilon,steps
384,448.7137722534851,1734.7909542918565,0.14590259167570604,154
385,-394.4634910465811,1734.7909542918565,0.14517307871732751,187
386,-647.8684383208499,1734.7909542918565,0.14444721332374086,196
387,-962.0641612153433,1734.7909542918565,0.14372497725712216,210
388,-257.177434379537,1734.7909542918565,0.14300635237083656,173
389,73.93458447828766,1734.7909542918565,0.14229132060898236,262
390,380.16707681481853,1734.7909542918565,0.14157986400593744,86
391,-358.61898953604646,1734.7909542918565,0.14087196468590776,158
392,-731.9769388613263,1734.7909542918565,0.14016760486247823,176
393,447.69983937480265,1734.7909542918565,0.13946676683816583,164
394,-632.2001819390202,1734.7909542918565,0.138769433003975,207
395,-6.2234517885679,1734.7909542918565,0.13807558583895513,83
396,-276.7267949477766,1734.7909542918565,0.13738520790976036,273
397,-44.68241629286058,1734.7909542918565,0.13669828187021155,148
398,-956.2151637785373,1734.7909542918565,0.13601479046086049,135
399,-549.1595515518952,1734.7909542918565,0.1353347165085562,135
400,-21.064224128997694,1734.7909542918565,0.1346580429260134,134
401,-447.68323072960493,1734.7909542918565,0.13398475271138333,152
402,-1947.5840203557095,1734.7909542918565,0.13331482894782642,164
403,-726.2162138015374,1734.7909542918565,0.13264825480308728,101
404,671.5358030856254,1734.7909542918565,0.13198501352907185,675
405,-550.5434043459018,1734.7909542918565,0.1313250884614265,217
406,-1176.1386995490157,1734.7909542918565,0.13066846301911936,121
407,-138.01026889574814,1734.7909542918565,0.13001512070402377,225
408,-1417.5587119200954,1734.7909542918565,0.12936504510050365,90
409,287.17219840042526,1734.7909542918565,0.12871821987500112,140
410,766.7063932208403,1734.7909542918565,0.12807462877562611,189
411,-1215.2408525769422,1734.7909542918565,0.12743425563174798,169
412,-865.1780818387901,1734.7909542918565,0.12679708435358925,196
413,-1277.8148377611767,1734.7909542918565,0.1261630989318213,186
414,163.60830666336096,1734.7909542918565,0.1255322834371622,164
415,-75.63215948549305,1734.7909542918565,0.12490462201997637,156
416,140.0638579684712,1734.7909542918565,0.1242800989098765,128
417,821.5858133612353,1734.7909542918565,0.12365869841532712,231
418,195.97315827300918,1734.7909542918565,0.12304040492325048,141
419,-1668.185898883774,1734.7909542918565,0.12242520289863422,196
420,-512.3157739124285,1734.7909542918565,0.12181307688414106,234
421,-103.65812202427901,1734.7909542918565,0.12120401149972035,147
422,-445.3054913938747,1734.7909542918565,0.12059799144222175,200
423,-681.236992174127,1734.7909542918565,0.11999500148501063,328
424,-970.7089232368583,1734.7909542918565,0.11939502647758558,193
425,-658.5166348904093,1734.7909542918565,0.11879805134519765,305
426,-17.55760583799247,1734.7909542918565,0.11820406108847166,159
427,-936.6678386974565,1734.7909542918565,0.11761304078302931,163
428,972.8682565685131,1734.7909542918565,0.11702497557911416,235
429,88.1380728070609,1734.7909542918565,0.11643985070121858,305
430,-149.4757777994248,1734.7909542918565,0.1158576514477125,125
431,-197.54923552275682,1734.7909542918565,0.11527836319047394,183
432,334.1885310078824,1734.7909542918565,0.11470197137452157,91
433,-560.9248138382266,1734.7909542918565,0.11412846151764895,223
434,-440.4250897215411,1734.7909542918565,0.11355781921006071,237
435,-143.5774000331553,1734.7909542918565,0.1129900301140104,246
436,-1163.7595545756835,1734.7909542918565,0.11242507996344035,182
437,-484.6820824180344,1734.7909542918565,0.11186295456362315,449
438,-313.31981227888787,1734.7909542918565,0.11130363979080503,212
439,-914.376046461334,1734.7909542918565,0.110747121591851,151
440,-22.79963044542933,1734.7909542918565,0.11019338598389175,153
441,-1225.2855021163246,1734.7909542918565,0.10964241905397229,177
442,423.62567199355635,1734.7909542918565,0.10909420695870244,159
443,481.1635723430834,1734.7909542918565,0.10854873592390892,142
444,606.4826926974306,1734.7909542918565,0.10800599224428938,129
445,-303.96517264750514,1734.7909542918565,0.10746596228306793,161
